State,District,Block,Village,Observation_Well,Latitude,Longitude,Date,Month,Season,Rainfall_mm,Temperature_C,Humidity_pct,Solar_Radiation,Wind_Speed,Previous_Groundwater_Level,Groundwater_Level,Rainfall_Lag1,Level_Change,Is_Monsoon
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2018-08-01,8,Monsoon,29.99,32.22,71.94,21.8,2.23,10.36,10.64,28.7,0.28000000000000114,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2018-09-01,9,Monsoon,35.08,30.41,46.33,16.36,5.34,10.64,11.12,29.99,0.47999999999999865,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2018-10-01,10,Post-Monsoon,63.37,30.16,65.96,23.36,6.49,11.12,11.88,35.08,0.7600000000000016,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2018-11-01,11,Post-Monsoon,52.37,29.85,63.81,19.79,5.53,11.88,12.57,63.37,0.6899999999999995,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2018-12-01,12,Winter,52.59,24.77,64.12,23.08,2.19,12.57,13.26,52.37,0.6899999999999995,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-01-01,1,Winter,11.19,22.2,79.92,17.83,3.84,13.26,13.21,52.59,-0.049999999999998934,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-02-01,2,Winter,3.65,28.39,81.7,19.12,3.55,13.21,13.1,11.19,-0.11000000000000121,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-03-01,3,Summer,11.21,32.5,56.01,15.62,6.14,13.1,13.13,3.65,0.030000000000001137,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-04-01,4,Summer,6.5,38.62,52.74,19.13,2.1,13.13,13.09,11.21,-0.040000000000000924,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-05-01,5,Summer,8.31,38.03,54.87,17.04,5.17,13.09,12.99,6.5,-0.09999999999999964,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-06-01,6,Monsoon,24.75,33.3,68.87,20.43,4.24,12.99,13.28,8.31,0.28999999999999915,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-07-01,7,Monsoon,32.77,32.85,55.21,22.28,2.56,13.28,13.64,24.75,0.3600000000000012,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-08-01,8,Monsoon,32.44,30.03,90.21,23.21,2.96,13.64,14.07,32.77,0.4299999999999997,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-09-01,9,Monsoon,38.66,28.3,71.99,23.76,4.18,14.07,14.51,32.44,0.4399999999999995,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-10-01,10,Post-Monsoon,57.51,32.82,37.61,22.18,2.34,14.51,15.16,38.66,0.6500000000000004,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-11-01,11,Post-Monsoon,65.23,31.14,56.18,20.42,5.19,15.16,16.06,57.51,0.8999999999999986,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2019-12-01,12,Winter,47.72,22.97,88.46,22.41,4.9,16.06,16.64,65.23,0.5800000000000018,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-01-01,1,Winter,10.26,25.58,87.52,16.07,3.14,16.64,16.66,47.72,0.019999999999999574,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-02-01,2,Winter,9.94,29.96,66.0,18.93,3.65,16.66,16.71,10.26,0.05000000000000071,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-03-01,3,Summer,11.23,28.91,51.36,18.34,6.02,16.71,16.63,9.94,-0.08000000000000185,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-04-01,4,Summer,5.62,34.08,67.62,17.14,3.14,16.63,16.54,11.23,-0.08999999999999986,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-05-01,5,Summer,6.96,38.38,52.54,21.84,5.74,16.54,16.47,5.62,-0.07000000000000028,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-06-01,6,Monsoon,38.84,38.48,75.09,19.95,6.03,16.47,16.88,6.96,0.41000000000000014,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-07-01,7,Monsoon,32.34,29.14,95.0,19.55,4.76,16.88,17.22,38.84,0.33999999999999986,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-08-01,8,Monsoon,28.11,32.14,43.56,20.58,5.79,17.22,17.53,32.34,0.3100000000000023,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-09-01,9,Monsoon,34.19,31.29,79.32,14.03,4.47,17.53,17.87,28.11,0.33999999999999986,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-10-01,10,Post-Monsoon,56.02,30.78,59.65,15.67,4.92,17.87,18.6,34.19,0.7300000000000004,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-11-01,11,Post-Monsoon,53.56,29.0,92.68,22.38,3.92,18.6,19.29,56.02,0.6899999999999977,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2020-12-01,12,Winter,54.64,25.44,59.06,17.47,3.57,19.29,19.94,53.56,0.6500000000000021,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-01-01,1,Winter,4.94,23.05,60.43,14.48,4.42,19.94,19.93,54.64,-0.010000000000001563,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-02-01,2,Winter,5.77,28.62,53.85,20.3,5.75,19.93,19.84,4.94,-0.08999999999999986,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-03-01,3,Summer,7.43,31.01,67.71,15.15,6.18,19.84,19.73,5.77,-0.10999999999999943,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-04-01,4,Summer,11.72,33.3,44.72,22.51,5.52,19.73,19.68,7.43,-0.05000000000000071,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-05-01,5,Summer,7.28,38.52,68.71,14.4,1.61,19.68,19.63,11.72,-0.05000000000000071,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-06-01,6,Monsoon,39.95,39.15,69.75,17.1,3.43,19.63,20.1,7.28,0.4700000000000024,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-07-01,7,Monsoon,35.75,29.05,70.34,18.58,1.88,20.1,20.43,39.95,0.3299999999999983,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-08-01,8,Monsoon,33.36,29.94,57.38,20.73,4.03,20.43,20.75,35.75,0.3200000000000003,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-09-01,9,Monsoon,37.88,30.68,78.49,19.31,2.36,20.75,21.2,33.36,0.4499999999999993,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-10-01,10,Post-Monsoon,60.79,29.55,83.9,18.06,5.3,21.2,22.06,37.88,0.8599999999999994,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-11-01,11,Post-Monsoon,60.37,29.94,46.9,15.73,3.17,22.06,22.84,60.79,0.7800000000000011,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2021-12-01,12,Winter,53.12,25.36,51.01,18.54,5.48,22.84,23.46,60.37,0.620000000000001,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-01-01,1,Winter,3.9,23.39,71.26,21.47,3.96,23.46,23.42,53.12,-0.03999999999999915,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-02-01,2,Winter,4.79,31.42,66.01,21.81,4.14,23.42,23.42,3.9,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-03-01,3,Summer,11.34,32.07,43.48,16.83,1.94,23.42,23.35,4.79,-0.07000000000000028,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-04-01,4,Summer,10.3,33.8,68.58,22.77,4.91,23.35,23.39,11.34,0.03999999999999915,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-05-01,5,Summer,10.71,37.19,63.74,19.01,2.96,23.39,23.42,10.3,0.030000000000001137,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-06-01,6,Monsoon,33.08,39.63,79.28,20.0,2.24,23.42,23.86,10.71,0.4399999999999977,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-07-01,7,Monsoon,37.62,29.19,77.06,23.45,5.24,23.86,24.34,33.08,0.4800000000000004,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-08-01,8,Monsoon,30.26,31.56,57.58,23.07,6.49,24.34,24.65,37.62,0.3099999999999987,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-09-01,9,Monsoon,37.16,27.28,54.71,23.76,1.52,24.65,25.0,30.26,0.3500000000000014,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-10-01,10,Post-Monsoon,67.91,28.84,47.85,16.25,5.15,25.0,25.0,37.16,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-11-01,11,Post-Monsoon,54.17,32.68,56.82,22.07,2.17,25.0,25.0,67.91,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2022-12-01,12,Winter,67.9,22.47,80.87,14.04,3.45,25.0,25.0,54.17,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-01-01,1,Winter,10.63,26.61,33.0,19.39,2.63,25.0,25.0,67.9,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-02-01,2,Winter,3.01,29.68,57.45,20.12,6.15,25.0,24.85,10.63,-0.14999999999999858,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-03-01,3,Summer,9.23,28.85,84.76,16.95,6.46,24.85,24.88,3.01,0.029999999999997584,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-04-01,4,Summer,4.17,36.39,79.39,17.23,6.12,24.88,24.8,9.23,-0.0799999999999983,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-05-01,5,Summer,6.1,37.38,66.66,21.68,3.87,24.8,24.65,4.17,-0.15000000000000213,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-06-01,6,Monsoon,33.27,37.87,62.29,23.24,4.83,24.65,25.0,6.1,0.3500000000000014,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-07-01,7,Monsoon,24.4,31.37,64.59,17.4,4.1,25.0,25.0,33.27,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-08-01,8,Monsoon,24.01,32.32,71.37,22.86,4.21,25.0,25.0,24.4,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-09-01,9,Monsoon,34.75,27.83,54.08,19.89,3.09,25.0,25.0,24.01,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-10-01,10,Post-Monsoon,64.0,32.99,65.2,16.58,1.81,25.0,25.0,34.75,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-11-01,11,Post-Monsoon,42.5,28.07,83.94,14.43,3.71,25.0,25.0,64.0,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2023-12-01,12,Winter,48.04,26.36,85.0,15.61,2.77,25.0,25.0,42.5,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-01-01,1,Winter,3.17,26.39,76.57,18.28,4.68,25.0,24.81,48.04,-0.19000000000000128,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-02-01,2,Winter,10.45,27.41,53.45,22.45,3.76,24.81,24.85,3.17,0.0400000000000027,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-03-01,3,Summer,8.72,32.7,67.2,16.04,3.4,24.85,24.75,10.45,-0.10000000000000142,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-04-01,4,Summer,7.46,33.47,61.68,19.08,5.45,24.75,24.71,8.72,-0.03999999999999915,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-05-01,5,Summer,3.67,36.12,67.64,21.3,5.43,24.71,24.7,7.46,-0.010000000000001563,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-06-01,6,Monsoon,33.3,35.63,72.08,15.39,2.51,24.7,24.99,3.67,0.28999999999999915,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-07-01,7,Monsoon,26.58,28.87,83.73,14.22,2.06,24.99,25.0,33.3,0.010000000000001563,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-08-01,8,Monsoon,33.5,31.29,62.33,16.3,5.52,25.0,25.0,26.58,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-09-01,9,Monsoon,33.76,27.55,72.61,16.24,1.96,25.0,25.0,33.5,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-10-01,10,Post-Monsoon,56.44,30.65,56.79,20.18,4.0,25.0,25.0,33.76,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-11-01,11,Post-Monsoon,67.72,30.2,47.71,22.71,1.62,25.0,25.0,56.44,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2024-12-01,12,Winter,51.52,25.02,73.7,17.6,5.09,25.0,25.0,67.72,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-01-01,1,Winter,6.06,26.16,70.26,14.64,1.85,25.0,24.92,51.52,-0.0799999999999983,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-02-01,2,Winter,4.5,29.46,64.96,22.31,2.49,24.92,24.8,6.06,-0.120000000000001,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-03-01,3,Summer,7.04,32.43,64.82,19.85,5.23,24.8,24.79,4.5,-0.010000000000001563,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-04-01,4,Summer,4.27,39.75,70.63,18.33,1.51,24.79,24.63,7.04,-0.16000000000000014,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-05-01,5,Summer,8.0,34.18,75.67,18.42,4.77,24.63,24.64,4.27,0.010000000000001563,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-06-01,6,Monsoon,32.26,35.06,59.0,14.61,2.2,24.64,25.0,8.0,0.35999999999999943,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-07-01,7,Monsoon,39.62,32.79,58.79,18.42,3.7,25.0,25.0,32.26,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-08-01,8,Monsoon,24.72,30.21,72.6,14.73,5.51,25.0,25.0,39.62,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-09-01,9,Monsoon,29.64,30.88,55.74,17.14,5.49,25.0,25.0,24.72,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-10-01,10,Post-Monsoon,56.88,28.2,54.47,16.85,2.68,25.0,25.0,29.64,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-11-01,11,Post-Monsoon,55.8,31.33,56.26,16.46,3.03,25.0,25.0,56.88,0.0,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-1,OW-1065,11.50532,79.76547,2025-12-01,12,Winter,58.78,22.92,69.1,19.98,5.04,25.0,25.0,55.8,0.0,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-01-01,1,Winter,8.11,22.39,63.27,21.53,2.45,10.16,10.18,27.32455439814815,0.019999999999999574,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-02-01,2,Winter,7.43,29.89,90.07,17.86,5.23,10.18,10.13,8.11,-0.049999999999998934,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-03-01,3,Summer,9.1,27.92,61.52,14.34,2.67,10.13,10.21,7.43,0.08000000000000007,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-04-01,4,Summer,6.57,35.28,85.73,23.87,5.84,10.21,10.1,9.1,-0.11000000000000121,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-05-01,5,Summer,7.01,38.65,70.16,17.93,2.36,10.1,10.14,6.57,0.040000000000000924,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-06-01,6,Monsoon,32.93,33.68,45.15,21.18,6.11,10.14,10.55,7.01,0.41000000000000014,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-07-01,7,Monsoon,31.54,31.43,70.17,22.88,2.02,10.55,10.97,32.93,0.41999999999999993,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-08-01,8,Monsoon,39.62,32.74,62.38,18.22,1.75,10.97,11.39,31.54,0.41999999999999993,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-09-01,9,Monsoon,28.69,32.62,71.99,16.85,5.01,11.39,11.71,39.62,0.3200000000000003,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-10-01,10,Post-Monsoon,41.13,30.05,78.77,18.89,5.32,11.71,12.1,28.69,0.3899999999999988,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-11-01,11,Post-Monsoon,50.63,29.7,40.96,21.43,4.11,12.1,12.63,41.13,0.5300000000000011,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2018-12-01,12,Winter,59.51,23.06,60.95,15.65,3.36,12.63,13.4,50.63,0.7699999999999996,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-01-01,1,Winter,6.07,22.92,45.03,17.82,3.99,13.4,13.32,59.51,-0.08000000000000007,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-02-01,2,Winter,7.84,30.78,55.26,22.45,5.93,13.32,13.24,6.07,-0.08000000000000007,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-03-01,3,Summer,2.79,32.77,66.03,19.17,2.75,13.24,13.08,7.84,-0.16000000000000014,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-04-01,4,Summer,10.78,37.66,67.18,20.29,2.47,13.08,13.12,2.79,0.03999999999999915,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-05-01,5,Summer,9.23,33.12,80.07,17.35,1.88,13.12,13.05,10.78,-0.06999999999999851,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-06-01,6,Monsoon,26.27,35.6,72.98,21.07,5.58,13.05,13.22,9.23,0.16999999999999993,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-07-01,7,Monsoon,32.49,29.86,67.51,19.79,3.67,13.22,13.58,26.27,0.35999999999999943,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-08-01,8,Monsoon,31.69,29.19,78.88,17.44,6.47,13.58,13.94,32.49,0.35999999999999943,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-09-01,9,Monsoon,28.1,29.12,74.73,21.88,5.71,13.94,14.14,31.69,0.20000000000000107,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-10-01,10,Post-Monsoon,67.62,28.41,67.15,18.58,3.43,14.14,15.03,28.1,0.8899999999999988,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-11-01,11,Post-Monsoon,59.57,29.41,47.05,17.11,3.27,15.03,15.71,67.62,0.6800000000000015,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2019-12-01,12,Winter,58.03,26.87,82.74,22.33,3.93,15.71,16.48,59.57,0.7699999999999996,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-01-01,1,Winter,8.74,25.63,46.46,19.57,2.77,16.48,16.38,58.03,-0.10000000000000142,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-02-01,2,Winter,8.29,28.75,62.54,16.16,5.08,16.38,16.31,8.74,-0.07000000000000028,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-03-01,3,Summer,7.97,30.69,45.22,23.37,3.9,16.31,16.37,8.29,0.060000000000002274,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-04-01,4,Summer,5.48,33.91,79.69,17.63,4.54,16.37,16.4,7.97,0.029999999999997584,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-05-01,5,Summer,10.7,37.27,52.55,18.66,2.74,16.4,16.51,5.48,0.11000000000000298,0
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-06-01,6,Monsoon,24.42,35.5,51.5,15.24,1.61,16.51,16.66,10.7,0.14999999999999858,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-07-01,7,Monsoon,28.39,30.02,58.33,14.26,4.44,16.66,17.03,24.42,0.370000000000001,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-08-01,8,Monsoon,30.98,28.73,69.35,17.19,1.52,17.03,17.25,28.39,0.21999999999999886,1
Tamil Nadu,Cuddalore,Cuddalore Block 3,Cuddalore Village 3-2,OW-1066,11.62098,79.86089,2020-09-01,9,Monsoon,32.27,30.44,77.98,20.08,5.31,17.25,17.6,30.98,0.3500000000000014,1
